Date,Language,Rating,Count
2016-02-04,Spanish,4,1
2016-02-04,Spanish,1,1
2016-02-03,Spanish,5,1
2016-02-03,Portuguese,5,1
2016-02-02,German,5,1
2016-02-01,Spanish,4,1
2016-02-01,Russian,5,1
2016-02-01,Italian,2,1
2016-01-31,Spanish,5,1
2016-01-31,Russian,5,1
2016-01-31,English,5,1
2016-01-30,Vietnamese,5,1
2016-01-30,Spanish,3,1
2016-01-30,Portuguese,5,1
2016-01-30,Italian,5,1
2016-01-30,Italian,3,1
2016-01-30,Chinese (Simplified),5,1
2016-01-30,English,1,1
2016-01-29,Spanish,3,1
2016-01-29,Italian,5,1
2016-01-29,English,3,1
2016-01-29,English,5,1
2016-01-27,Spanish,3,1
2016-01-27,Russian,5,1
2016-01-26,Russian,5,1
2016-01-26,French,5,1
2016-01-26,English,5,2
2016-01-25,Spanish,5,2
2016-01-25,English,2,1
2016-01-24,Spanish,5,1
2016-01-24,Polish,4,1
2016-01-24,German,1,1
2016-01-24,Italian,3,1
2016-01-24,French,5,1
2016-01-24,English,1,1
2016-01-23,Italian,5,1
2016-01-23,English,5,1
2016-01-23,English,4,1
2016-01-22,English,5,1
2016-01-21,Spanish,5,1
2016-01-21,English,1,1
2016-01-20,Italian,5,1
2016-01-20,English,1,1
2016-01-19,Spanish,3,1
2016-01-19,Spanish,2,1
