Date,Language,Rating,Count
2016-05-25,Russian,1,1
2016-05-25,German,5,1
2016-05-25,Italian,5,1
2016-05-24,Spanish,4,1
2016-05-24,English,1,1
2016-05-23,Indonesian,5,1
2016-05-23,English,5,2
2016-05-22,French,5,1
2016-05-22,English,4,2
2016-05-20,Slovenian,4,1
2016-05-20,Portuguese,5,1
2016-05-20,German,5,1
2016-05-20,Italian,1,1
2016-05-19,Czech,5,1
2016-05-18,Spanish,1,1
2016-05-18,Czech,1,1
2016-05-17,Spanish,5,1
2016-05-17,German,5,1
2016-05-17,German,1,1
2016-05-17,English,1,1
2016-05-16,German,5,1
2016-05-16,French,1,1
2016-05-15,Slovak,1,1
2016-05-15,Portuguese,4,1
2016-05-15,English,4,1
2016-05-15,English,1,1
2016-05-14,English,5,1
2016-05-12,Russian,1,1
2016-05-12,English,4,1
2016-05-12,English,2,1
2016-05-11,Portuguese,1,1
2016-05-10,Vietnamese,4,1
2016-05-10,German,5,1
2016-05-10,Italian,5,1
2016-05-10,English,1,1
2016-05-09,Spanish,5,1
2016-05-09,Portuguese,3,1
2016-05-09,Portuguese,1,1
2016-05-09,Portuguese,4,1
2016-05-09,Polish,5,1
2016-05-09,French,2,1
2016-05-08,Russian,5,1
2016-05-08,English,5,1
2016-05-07,Russian,1,1
2016-05-07,Norwegian,5,1
2016-05-07,English,5,1
2016-05-06,German,5,1
2016-05-05,Polish,5,1
2016-05-04,Spanish,5,1
2016-05-03,Spanish,5,1
2016-05-03,French,2,1
2016-05-03,English,4,1
2016-05-03,English,5,2
2016-05-02,Russian,1,1
2016-05-02,Russian,4,1
2016-05-02,Hungarian,4,1
2016-05-02,German,1,1
2016-05-01,Spanish,5,1
2016-05-01,English,5,2
2016-04-28,Indonesian,3,1
2016-04-28,German,5,1
2016-04-28,French,4,1
2016-04-27,Russian,1,1
2016-04-27,Portuguese,4,1
2016-04-27,English,5,1
2016-04-26,English,3,1
2016-04-25,French,4,1
2016-04-24,German,5,1
2016-04-23,Swedish,5,1
2016-04-23,Spanish,5,1
2016-04-23,Italian,5,1
2016-04-23,Italian,4,1
2016-04-23,French,1,1
2016-04-22,Portuguese,4,1
2016-04-22,Dutch,4,1
2016-04-22,English,5,3
2016-04-21,Spanish,5,1
2016-04-21,German,1,1
2016-04-20,English,2,1
2016-04-19,English,5,1
2016-04-16,Polish,1,1
2016-04-16,Italian,1,2
2016-04-16,English,4,1
2016-04-15,Thai,2,1
2016-04-15,Spanish,5,1
2016-04-15,Russian,2,1
2016-04-15,English,3,1
2016-04-15,English,5,1
2016-04-14,Polish,3,1
2016-04-13,Polish,5,1
2016-04-13,Catalan,5,1
2016-04-13,English,5,1
2016-04-12,English,1,1
2016-04-12,English,5,2
2016-04-12,English,3,1
2016-04-11,Russian,5,1
2016-04-11,German,2,1
2016-04-11,French,3,1
2016-04-11,English,4,1
2016-04-10,Romanian,5,1
2016-04-10,German,5,1
2016-04-10,German,3,1
2016-04-09,German,1,1
2016-04-09,German,5,1
2016-04-08,Indonesian,5,1
2016-04-08,English,2,1
2016-04-07,Ukrainian,4,1
2016-04-07,Spanish,4,1
2016-04-07,Russian,1,1
2016-04-07,Portuguese,5,1
2016-04-07,Italian,5,1
2016-04-06,Spanish,4,1
2016-04-06,Portuguese,5,1
2016-04-05,Portuguese,5,1
2016-04-05,Greek,4,1
2016-04-05,English,5,1
2016-04-04,Portuguese,5,1
2016-04-04,French,1,1
2016-04-03,Italian,4,1
2016-04-03,English,5,1
2016-04-02,Turkish,1,1
2016-04-02,Portuguese,4,1
2016-04-02,Indonesian,5,1
2016-04-02,French,1,1
2016-04-01,Spanish,5,1
2016-04-01,Italian,5,1
2016-03-30,Russian,5,1
2016-03-30,Italian,5,1
2016-03-29,Spanish,1,1
2016-03-29,Spanish,3,1
2016-03-29,English,2,3
2016-03-29,English,4,1
2016-03-29,English,3,1
2016-03-28,Spanish,5,1
2016-03-28,Italian,4,1
2016-03-28,English,5,1
2016-03-27,Russian,4,1
2016-03-27,Italian,5,1
2016-03-27,Italian,1,1
2016-03-27,Italian,3,1
2016-03-27,English,5,1
2016-03-27,English,4,2
2016-03-26,French,1,1
2016-03-26,English,4,1
2016-03-26,English,5,2
2016-03-25,German,4,1
2016-03-24,Italian,5,1
2016-03-24,English,4,1
2016-03-23,Portuguese,5,1
2016-03-23,Italian,4,1
2016-03-23,English,5,1
2016-03-23,English,2,1
2016-03-22,Japanese,4,1
2016-03-21,German,5,1
2016-03-21,French,5,1
2016-03-21,English,5,1
2016-03-20,Polish,5,1
2016-03-19,Spanish,3,1
2016-03-19,French,5,1
2016-03-18,Spanish,4,1
2016-03-18,Spanish,5,1
2016-03-18,French,4,1
2016-03-17,Catalan,5,1
2016-03-17,Italian,5,1
2016-03-17,French,5,1
2016-03-17,English,2,1
2016-03-16,English,5,1
2016-03-16,English,1,1
2016-03-15,French,5,1
2016-03-15,English,4,1
